Pattern ID,Pattern,Context,"# of Eq list","# of Frq",complexity,Num of Warnings in Method,NCL
289,try {,"try {
}
 catch (Exception x) {
  log.error(""Unable to stop BackupManager"",x);
  throw new LifecycleException(""Failed to stop BackupManager"",x);
}
 finally {
  super.stop();
}
",0,0,0,,
290,try {,"try {
}
 catch (final AssertionFailedError afe) {
  throw new TestFailureException(afe);
}
",0,0,0,,
291,try {,"try {
}
 catch (final AssertionFailedError afe) {
  throw new TestFailureException(afe);
}
",0,0,0,,
292,try {,"try {
}
 catch (final AssertionFailedError afe) {
  throw new TestFailureException(afe);
}
",0,0,0,,
293,try {,"try {
}
 catch (final AssertionFailedError afe) {
  throw new TestFailureException(afe);
}
",0,0,0,,
294,try {,"try {
}
 catch (final AssertionFailedError afe) {
  throw new TestFailureException(afe);
}
",0,0,0,,
295,try {,"try {
}
 catch (final AssertionFailedError afe) {
  throw new TestFailureException(afe);
}
",0,0,0,,
296,try {,"try {
}
 catch (final AssertionFailedError afe) {
  throw new TestFailureException(afe);
}
",0,0,0,,
297,try {,"try {
}
 catch (final AssertionFailedError afe) {
  throw new TestFailureException(afe);
}
",0,0,0,,
298,try {,"try {
}
 catch (final AssertionFailedError afe) {
  throw new TestFailureException(afe);
}
",0,0,0,,
299,try {,"try {
}
 catch (final Exception e) {
  throw e;
}
 finally {
  super.tearDown();
}
",0,0,0,,
300,try {,"try {
}
 catch (final Exception e) {
  throw e;
}
 finally {
  super.tearDown();
}
",0,0,0,,
301,try {,"try {
}
 catch (final Exception e) {
  throw e;
}
 finally {
  super.tearDown();
}
",0,0,0,,
302,try {,"try {
}
 catch (final Exception e) {
  throw e;
}
 finally {
  super.tearDown();
}
",0,0,0,,
303,try {,"try {
}
 catch (final Exception e) {
  throw e;
}
 finally {
  super.tearDown();
}
",0,0,0,,
304,try {,"try {
}
 catch (final Exception e) {
  throw e;
}
 finally {
  super.tearDown();
}
",0,0,0,,
305,try {,"try {
}
 catch (final Exception e) {
  fail(""Received Exception "" + e.getClass() + "" : ""+ e.getMessage());
}
",0,0,0,,
306,try {,"try {
}
 catch (final Exception e) {
  fail(""Received Exception "" + e.getClass() + "" : ""+ e.getMessage());
}
",0,0,0,,
307,try {,"try {
}
 catch (final Exception e) {
  fail(""Received Exception "" + e.getClass() + "" : ""+ e.getMessage());
}
",0,0,0,,
308,try {,"try {
}
 catch (final Exception e) {
  fail(""Received Exception "" + e.getClass() + "" : ""+ e.getMessage());
}
",0,0,0,,
309,try {,"try {
}
 catch (final Exception e) {
  fail(""Received Exception "" + e.getClass() + "" : ""+ e.getMessage());
}
",0,0,0,,
310,try {,"try {
}
 catch (final Exception e) {
  fail(""Received Exception "" + e.getClass() + "" : ""+ e.getMessage());
}
",0,0,0,,
311,try {,"try {
}
 catch (final Exception e) {
  fail(""Received Exception "" + e.getClass() + "" : ""+ e.getMessage());
}
",0,0,0,,
312,try {,"try {
}
 catch (final Exception e) {
  throw e;
}
 finally {
  super.tearDown();
}
",0,0,0,,
313,try {,"try {
}
 catch (final Exception e) {
  throw e;
}
 finally {
  super.tearDown();
}
",0,0,0,,
314,try {,"try {
}
 catch (final Exception e) {
  fail(""Received Exception "" + e.getClass() + "" : ""+ e.getMessage());
}
",0,0,0,,
315,try {,"try {
}
 catch (final Exception e) {
  fail(""Received Exception "" + e.getClass() + "" : ""+ e.getMessage());
}
",0,0,0,,
316,try {,"try {
}
 catch (final Exception e) {
  fail(""Received Exception "" + e.getClass() + "" : ""+ e.getMessage());
}
",0,0,0,,
317,try {,"try {
}
 catch (final Exception e) {
  fail(""Received Exception "" + e.getClass() + "" : ""+ e.getMessage());
}
",0,0,0,,
318,try {,"try {
}
 catch (final Exception e) {
  fail(""Received Exception "" + e.getClass() + "" : ""+ e.getMessage());
}
",0,0,0,,
319,try {,"try {
}
 catch (final Exception e) {
  fail(""Received Exception "" + e.getClass() + "" : ""+ e.getMessage());
}
",0,0,0,,
320,try {,"try {
}
 catch (final Exception e) {
  fail(""Received Exception "" + e.getClass() + "" : ""+ e.getMessage());
}
",0,0,0,,
321,try {,"try {
}
 catch (final Exception e) {
  fail(""Received Exception "" + e.getClass() + "" : ""+ e.getMessage());
}
",0,0,0,,
322,try {,"try {
}
 catch (final Exception e) {
  fail(""Received Exception "" + e.getClass() + "" : ""+ e.getMessage());
}
",0,0,0,,
323,try {,"try {
}
 catch (final Exception e) {
  throw e;
}
 finally {
  super.tearDown();
}
",0,0,0,,
324,try {,"try {
}
 catch (final Exception e) {
  fail(""Received Exception "" + e.getClass() + "" : ""+ e.getMessage());
}
",0,0,0,,
325,try {,"try {
}
 catch (final Exception e) {
  fail(""Received Exception "" + e.getClass() + "" : ""+ e.getMessage());
}
",0,0,0,,
326,try {,"try {
}
 catch (final Exception e) {
  fail(""Received Exception "" + e.getClass() + "" : ""+ e.getMessage());
}
",0,0,0,,
327,try {,"try {
}
 catch (final Exception e) {
  fail(""Received Exception "" + e.getClass() + "" : ""+ e.getMessage());
}
",0,0,0,,
328,try {,"try {
}
 catch (final Exception e) {
  fail(""Received Exception "" + e.getClass() + "" : ""+ e.getMessage());
}
",0,0,0,,
329,try {,"try {
}
 catch (final Exception e) {
  fail(""Received Exception "" + e.getClass() + "" : ""+ e.getMessage());
}
",0,0,0,,
330,try {,"try {
}
 catch (final Exception e) {
  fail(""Received Exception "" + e.getClass() + "" : ""+ e.getMessage());
}
",0,0,0,,
331,try {,"try {
}
 catch (final Exception e) {
  throw e;
}
 finally {
  super.tearDown();
}
",0,0,0,,
332,try {,"try {
}
 catch (final Exception e) {
  throw e;
}
 finally {
  super.tearDown();
}
",0,0,0,,
333,{,"try {
}
 catch (Exception e) {
  fail(e.getMessage());
}
",0,0,0,,
334,{,"try {
}
 catch (Exception e) {
  fail(e.getMessage());
}
",0,0,0,,
335,{,"try {
}
 catch (Exception e) {
  fail(e.getMessage());
}
",0,0,0,,
336,{,"try {
}
 catch (Exception e) {
  fail(e.getMessage());
}
",0,0,0,,
337,{,"try {
}
 catch (Exception e) {
  fail(e.getMessage());
}
",0,0,0,,
338,{,"try {
}
 catch (Exception e) {
  fail(e.getMessage());
}
",0,0,0,,
339,{,"try {
}
 catch (Exception e) {
  fail(e.getMessage());
}
",0,0,0,,
340,{,"try {
}
 catch (Exception e) {
  fail(e.getMessage());
}
",0,0,0,,
341,try{,"try {
}
 catch (Exception e) {
  e.printStackTrace();
}
",0,0,0,,
342,try {,"try {
}
 catch (Exception e) {
  throw new ServiceRuntimeException(e);
}
",0,0,0,,
343,try {,"try {
}
 catch (Exception ex) {
  ex.printStackTrace();
}
",0,0,0,,
344,try {,"try {
}
 catch (Exception e) {
  e.printStackTrace();
}
",0,0,0,,
345,try {,"try {
}
 catch (Throwable e) {
  logger.log(Level.SEVERE,e.getMessage(),e);
}
",0,0,0,,
346,try {,"try {
}
  finally {
  node.stop();
}
",0,0,0,,
347,try {,"try {
}
 catch (Exception exception) {
  StatusImpl.appendStatus(""Exception caught on node.stopComposite"",""LifecycleTestCase.testConstructorExceptionShutdownCE"");
}
",0,0,0,,
348,try {,"try {
}
 catch (Exception exception) {
  StatusImpl.appendStatus(""Exception caught on node.stopComposite"",""LifecycleTestCase.testInitExceptionShutdownCE"");
}
",0,0,0,,
349,try {,"try {
}
 catch (Exception exception) {
  StatusImpl.appendStatus(""Exception caught on node.stopComposite"",""LifecycleTestCase.testDestroyExceptionShutdownCE"");
}
",0,0,0,,
350,try {,"try {
}
 catch (StackOverflowError e) {
  e.printStackTrace();
}
",0,0,0,,
351,try {,"try {
}
  finally {
  lock2.unlock();
}
",0,0,0,,
352,try {,"try {
}
 catch (Exception e) {
  if (UIMAFramework.getLogger(CLASS_NAME).isLoggable(Level.WARNING)) {
    UIMAFramework.getLogger(CLASS_NAME).logrb(Level.WARNING,CLASS_NAME.getName(),""handleTempQueueFailure"",JmsConstants.JMS_LOG_RESOURCE_BUNDLE,""UIMAJMS_exception__WARNING"",e);
  }
}
",0,0,0,,
353,try {,"try {
}
 catch (Exception e) {
  throw new AsynchAEException(e);
}
",0,0,0,,
354,try {,"try {
}
 catch (Exception e) {
  if (UIMAFramework.getLogger(CLASS_NAME).isLoggable(Level.WARNING)) {
    if (getController() != null) {
      UIMAFramework.getLogger(CLASS_NAME).logrb(Level.WARNING,CLASS_NAME.getName(),""handlePingReply"",UIMAEE_Constants.JMS_LOG_RESOURCE_BUNDLE,""UIMAEE_service_exception_WARNING"",getController().getComponentName());
    }
    UIMAFramework.getLogger(CLASS_NAME).logrb(Level.WARNING,getClass().getName(),""handlePingReply"",UIMAEE_Constants.JMS_LOG_RESOURCE_BUNDLE,""UIMAEE_exception__WARNING"",e);
  }
}
",0,0,0,,
355,try {,"try {
}
 catch (Exception e) {
  if (UIMAFramework.getLogger(CLASS_NAME).isLoggable(Level.WARNING)) {
    UIMAFramework.getLogger(CLASS_NAME).logrb(Level.WARNING,CLASS_NAME.getName(),""handleTempQueueFailure"",JmsConstants.JMS_LOG_RESOURCE_BUNDLE,""UIMAJMS_exception__WARNING"",e);
  }
}
",0,0,0,,
356,try {,"try {
}
 catch (Exception e) {
  throw new AsynchAEException(e);
}
",0,0,0,,
357,try {,"try {
}
 catch (Exception e) {
  if (UIMAFramework.getLogger(CLASS_NAME).isLoggable(Level.WARNING)) {
    if (getController() != null) {
      UIMAFramework.getLogger(CLASS_NAME).logrb(Level.WARNING,CLASS_NAME.getName(),""handlePingReply"",UIMAEE_Constants.JMS_LOG_RESOURCE_BUNDLE,""UIMAEE_service_exception_WARNING"",getController().getComponentName());
    }
    UIMAFramework.getLogger(CLASS_NAME).logrb(Level.WARNING,getClass().getName(),""handlePingReply"",UIMAEE_Constants.JMS_LOG_RESOURCE_BUNDLE,""UIMAEE_exception__WARNING"",e);
  }
}
",0,0,0,,
358,try {,"try {
}
 catch (Exception e) {
  e.printStackTrace();
}
",0,0,0,,
359,try {,"try {
}
 catch (Throwable t) {
  logger.error(location,jobid,t);
}
",0,0,0,,
360,try {,"try {
}
 catch (Exception e) {
  e.printStackTrace();
  assert (false);
}
",0,0,0,,
361,try {,"try {
}
 catch (Exception e) {
  e.printStackTrace();
  assert (false);
}
",0,0,0,,
